Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
olx.co.id,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0
sia.cv,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
fishki.net,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
meganmacylesolutions.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,1
superuser.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
chinadryer.cn,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
lida.si,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
upd-medlav.net,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1
kickass.to,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
medium.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
lntrealtly-seawoods.co.in,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
fb-recovery-10000076859-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
ap-login.com,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
betasuus1.blogspot.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
gooyatoronto.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
indianexpress.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
slashdot.org,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
justlookapp.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
03418f6.netsolhost.com,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
ce32838.tmweb.ru,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
persianblog.ir,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,0
nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
balletshop.eu,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1
sourceforge.net,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
c1770209.ferozo.com,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,0
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
alwalaatours.com,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1
acct-famres-inv.com,0,0,0,3,0,0,0,1,1,1,1,1,0,0,1,0,1
alfalfalfa.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
tinyurl.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
officialtobinbell.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
zoohanpro.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
sberbank.ru,0,0,1,10,0,0,0,0,0,1,0,0,0,0,1,0,0
olx.in,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,0
mdhsz.mentriqq.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
americanretrieval-my.sharepoint.com:443,0,0,1,4,0,0,1,1,0,1,1,1,0,0,1,0,1
bkagrosprayers.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
maybank2u.com.my,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
tsuzuki.co.id,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
ummamiexpress.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
laurelmine.xyz,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
lastpass.com,0,0,1,9,0,0,0,0,0,1,0,1,0,0,1,0,0
sriutamahub.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
axgvbnzelle.xyz,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
bcpzonasegurabeta.viabcp.com.luckybonu.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
alfredtalkelogisticservices-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,1,0,0,1,0,1
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
correios.com.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
mitrasolusiseragam.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
techcrunch.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
photos-restoration.com,0,0,1,7,0,0,0,1,0,0,0,0,0,0,1,0,1
storage.googleapis.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
vergaralandscaping.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
distractify.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0
acessotaucard.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
app-b.jdevcloud.com,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
chaseon.sytes.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
olx.pl,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
chiatena.zxy.me,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1
educacion.rionegro.gov.ar,0,0,1,9,0,0,0,0,0,1,1,0,0,0,1,0,1
wmaraci.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
aceleradorasaturno.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
adobe.cloud.file2.shirnesa.ir,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
momoshop.com.tw,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
wriot-alternate.app.link,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
bitscases.gq,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
organi.com.au,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
olx.co.id,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0
smallseotools.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
olx.ro,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0
shatorupa.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
adart.krakow.pl,0,0,1,7,0,0,0,0,1,1,1,1,0,0,1,0,1
jiibli.muhamedkhalid.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
sunglasses-for-girls.com,0,0,1,6,0,0,0,1,0,1,0,0,0,0,1,0,1
motthegioi.vn,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
wikimapia.org,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
qz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
contro.mx,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
agri72.fr,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
fareast.qa,0,0,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1
ringring.vn,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
fj1gh.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
pmm.ac.in,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
greeneryinfinite.in,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
privatbank.ua,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
heppler.ch.net2care.com,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1
buzzfil.net,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0
rocketnews24.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
fishki.net,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
currosat.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
ciimer-aiidat.com,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1
fanxtv.info,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
sfglobe.com,0,0,1,4,0,0,0,0,0,0,0,1,1,0,1,0,0
wriot-alternate.app.link,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
jalopnik.com,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
paytm.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
icipedudu-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,1,0,0,1,0,1
bcskntc.com,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,1
staytechconsulting.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
eliotecae-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,1,0,0,1,0,1
enext.mn,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1
jcsportsnutrition.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
ovastor.egnyte.com,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
fazenda.gov.br,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
ndt-college.kz,0,0,1,6,0,0,0,1,1,1,1,1,0,0,1,0,1
ebay.item-23949.co.uk,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
abc.go.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
tachegandodiasdasmae.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
olx.ua,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
fotovideografie.ro,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
js-pgrnce.stackblitz.io,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
cmfraj.org,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1
hamt.jp,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0,1
lenagruessdich.net,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
embassyhotelguntur.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
koreansamurai.com.au,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
s371712615.mialojamiento.es,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
khabaronline.ir,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0
lecoindumedecin.poleinternet.com,0,0,1,5,0,0,1,0,0,1,0,0,0,0,1,0,1
u.to,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
turkuazkirtasiye.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
nozed-uname.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
planwise.co.za,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
evnt.com.br,0,0,0,2,0,0,1,0,0,1,1,1,0,0,1,0,1
jissr.org,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
paytm.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
perezhilton.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
quizlet.com,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
comprasautorizada.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
digg.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
slickdeals.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
medium.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
po.do,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
wer.joomla.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
onedio.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
karmanbiotech.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
eksisozluk.com,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
gcspolk.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
oralomar.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
alsapan-epi.com,0,0,1,4,0,0,0,1,0,1,0,0,0,0,1,0,1
apuwa.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1
toancaupumps.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1
indianexpress.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
fixertawa.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
suro5.sydneydailybuzz.com,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
privatbank.ua,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
alertastelecredito.site,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
deadspin.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
sfglobe.com,0,0,1,4,0,0,0,0,0,0,0,1,1,0,1,0,0
gov.uk,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
justlookapp.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
traverusbusiness.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
www-cimer-aidatiadeleri-tr-basvuru.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
akilili.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1
syosetu.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
cox.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
smiles.al-wed.com,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1
lz5.1ee.myftpupload.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1
mashable.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
chat-whatsapp.holl45.ga,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
kbagro.co.th,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
regina.ninetendev.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
smallbusinesshosted.com,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1
web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
nhs.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
j.mp,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
spatialsys.com.ru,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
theingredients.net,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
theyellowsparrow.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
sucursalbancolombiapesonal.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
rebeccaboubli.com.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
tinnhanh360.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
restaurantelabarquita.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
kaizenpak.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
rebrand.ly,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
skyrock.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
wdestaques17.modelodeaproveitar.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
taijishentie.com,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,0,1
challengedcreditautos.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
sourceforge.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,0
globalnetinternet.com,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,1
seekingalpha.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
hm-onlineapplication.ga,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
189.cn,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
ecodrink.vn,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
idpd.pl,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
superuser.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
bethesdaalur.org,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
decompress323.ga,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
waverif.misecure.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
allegro.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
khoutiboxer.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
netpaymentservices.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
apconsultingengineers.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
babymeadows.sg,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
theoutlet66mall.com,0,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,1,0,1,1,0,1,0,1
uproxx.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
mail.bancoaztecagt.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
brianbegin.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
frigerio-corazza.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
rohtolab.com,0,0,1,9,0,0,0,0,0,0,0,1,0,0,1,0,1
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
pmm.ac.in,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
136529658150328413.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
klavze28.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
atlantabasecamp.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
pontosvoegol.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
ladycavendishdiary.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
myspace.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
zohard.com,0,0,1,8,0,0,0,0,1,1,1,1,1,0,1,0,1
jezebel.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
wetransfer-docushare1.ml,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
verificacaoitau.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
olx.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
ugovlahovic.hr,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
mobrandsglobal.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
martazancanaro.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
allrecipes.com,0,0,1,4,0,0,0,0,0,1,1,1,0,1,1,1,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
serverfault.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
toriyamabattery.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1
1337x.to,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
promocaodasemana.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
gt3fixcndessmx29f6bnzxbblrs-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
motthegioi.vn,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
iconosquare.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
bcpzonasegurabeta.viabcp.com.luke-hancock.com,0,0,1,2,0,0,0,1,0,1,0,0,1,1,1,1,1
giveawayszone.gq,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
superuser.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
abdulrdawood.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
alpha-mail-server2.ddns.info,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
ouhsd-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
tiseopavingco-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,1,0,0,1,0,1
myegy.to,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
indianexpress.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
holychildschool.co.in,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0,1
vibehotels.co.in,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
patch.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
web.de,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
olx.pl,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
