Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
officesetupsupport365.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
searchengineland.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
apple-id.siginin.no-idi9983.oasisministries.org.au,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
vmorefraud.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
anjoe.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
thenextweb.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
otomoto.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
therockacc.org,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
rollarcecilee.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0
seekingalpha.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
bruninglandscapeltd.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,0
erodoma.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
katproxy.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
askubuntu.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
ecnavi.jp,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
dataeinloggen.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
c1781279.ferozo.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1
envirodrilling.com,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0,1
etraval.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
odaah.com,0,0,1,4,0,0,0,0,0,1,1,0,0,0,1,0,1
bcpzonasegurabeta.viabcp.com.entrepreneur.pe,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
poisedpurpleabstracttype.updates.repl.co,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
allegro.pl,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
prodxattnetcommonlogi.godaddysites.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
composito.com.br,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
elevenia.co.id,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
norcaltc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
dwstudiofilms.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
totta-santan.info,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1
grupomg.com.ar,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,1
brozaz48.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
lunaclothing-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
storm-friendly-property.glitch.me,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
margottepsychotherapy.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
itclas30horas-personalite.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
mundovirtualhabbo.blogspot.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
mashable.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
mashable.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
nametests.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
auto.ru,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
summerland.cl,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
secure.runescape.com.weblogin-rs.ltd,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,1,0
abre.ai,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
icicibank.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
securemail9.godaddysites.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
nectaribate.com.br,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
motthegioi.vn,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
serverfault.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
billingsmontanarealestate.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
my-3-billing.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
palamdwarkadurgapoojasamiti.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
saleschampion.co.uk,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0,1
sportbeclick.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
brahminudyog.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
maes-venha-conferir.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
mncelektronik.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0
fortune.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,0
lqw9r6y8q.codesandbox.io,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
educacion.rionegro.gov.ar,0,0,1,10,0,0,0,0,0,1,1,0,0,0,1,0,1
taijishentie.com,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,0,1
motthegioi.vn,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
dearmomimokay.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
maybank2u.com.my,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
ltaucard.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
soyalejo.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
umij.org,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
steamproxy.net,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1
lordkrishnaschool.co.in,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
lastpass.com,0,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0,0
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
proxima-net.com,0,0,0,2,0,0,1,1,0,1,0,0,0,0,1,0,1
indianexpress.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
perezhilton.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0
courgeon-immobilier.fr,0,0,1,5,0,0,0,1,0,1,0,1,0,0,1,0,1
duluthwaterproofingmoldremoval.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
fanpage.gr,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
tnlawexpress.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
myphonereviews.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
fareast.qa,0,0,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
t.co,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
suspended-profiles.blogspot.com,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
regina.ninetendev.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
aottoim.com,0,0,1,5,0,0,0,0,0,0,1,1,1,1,1,1,1
getpocket.com,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
box5674.temp.domains,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
wikiwiki.jp,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
tptelecom.it,0,0,1,9,0,0,0,0,0,1,0,0,0,0,1,0,1
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
katproxy.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
m5wx.com,0,0,1,6,0,0,1,0,0,1,0,1,0,0,1,0,1
lastpass.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
jezebel.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
wwedvm.appspot.com,0,1,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
colegiodosardao.org,0,1,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1
sberbank.ru,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0
art-sticker.fr,0,0,1,4,0,0,0,1,0,1,0,0,0,0,1,0,1
alvorkitecenter.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
uproxx.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,0
mesdepromocao.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
transport-trading.se,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
ogawamoveisplanejados.com.br,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
updatequota.byethost5.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,1,0,0,1,0,1
kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
104.237.152.236,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
sunburstmedia.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1
mirtesen.ru,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
hmrc.tax2rebate.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
olx.ua,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
hubpages.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
axelhess.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
soo.gd,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
myparc.sharepoint.com,0,0,1,5,0,0,1,0,0,1,1,1,0,0,1,0,1
luckypetshouse.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
sastaservices.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
testq1w2e3r4.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
volarevic.com,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,1
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
voterapp.jamaat.org,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1
ummamiexpress.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
miembros.womenclubforbetterhealth.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
insularbank.ph,0,1,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
mediolanum-web.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
modsecpaststudents.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
bankofamerica-login.dns04.com,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1
gizmodo.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
allrecipes.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
olx.ua,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
allegro.pl,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
momoshop.com.tw,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
otomoto.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
rocketnews24.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
thechive.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
contarv.creatorlink.net,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
grupprontalgaming.25u.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
bodybytoddondemand.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
218betasus.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
bootnbonnet.org,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
hootsuite.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
acoony.cloudaccess.host,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
thenextweb.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
shopbundlebee.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
prettanike.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
drive.google.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
busywithwork.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
instagram.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
serverfault.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
qz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
9khnh.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
email302.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,1,1
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
cartoworld.co.ke,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
atwiki.jp,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
catholichub.tv,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
superuser.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
stpetersquare.net,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
w3stco.com,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
dropx-game.com,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
digg.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
vjdisplay.com.cn,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
kotaku.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
extratorrent.cc,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
elevenia.co.id,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
soo.gd,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
barogaleria.com,0,1,1,5,0,0,0,0,0,0,1,1,0,0,1,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
tinnhanh360.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
comunitaefamiglia.org,0,0,1,7,0,0,0,0,0,1,1,1,1,0,1,0,1
kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
itisrighi.fg.it,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0,1
ime.uff.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
bravodigital.cloud,0,0,1,8,0,0,0,0,1,1,1,1,0,0,1,1,1
playarprint.com,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,1
duluxshop.lk,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
chase-authoririze.serveusers.com,0,0,1,2,0,0,0,1,0,0,0,1,1,1,1,1,1
web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
skyrock.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
himado.in,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
edwardinvestment.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,1
napavalleynanny.com,0,0,1,11,0,0,0,0,0,1,0,1,0,0,1,0,1
chinadryer.cn,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
452901.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
artsandculturemag.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
wvk12-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
kupelis.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
mynewsplanet.com,0,0,1,6,0,0,1,0,0,1,1,1,0,0,1,0,1
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
variety.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
plusmarcas.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1
kickass.to,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
tinnhanh360.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
ligatokens.io,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
paypal-webnative.surge.sh,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
blog.directsupply.com,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
therockacc.org,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
definelife.me,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
pikabu.ru,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
saleschampion.co.uk,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
haywardtransportationllc.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1
solutionsksa.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
slickdeals.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
allegro.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
cheezburger.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
subscriber.dg48df4g.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
olx.ro,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
web.de,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
davidhavenar2311.typeform.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
itacardacesso.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
liderfmtocos.website.radio.br,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1,0,1
decifra.com.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
espn.go.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
vegancenter.hu,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
shimaarutechies.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
rhizucor.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
dataupdaterequired.site44.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
lansparpofa1987.blogspot.be,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
web.de,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
icicibank.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
s2pe7ed9y.rj.r.appspot.com,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1
davidwinogrondspacetet.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,1
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
katproxy.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
actionfilmz.com,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1
searchengineland.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
archive.org,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
torrentdn.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
myspace.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
prathamexports.com,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
quintascastaldi.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
airikinsulation.com,0,0,1,7,0,0,0,0,0,0,1,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
aruba-2020.jdevcloud.com,0,0,1,5,0,0,0,1,0,0,1,1,0,0,1,0,1
cap114.fr,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
momoshop.com.tw,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
videosfacebook.today,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
freeliker.net,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
sfglobe.com,0,0,1,4,0,0,0,0,0,0,0,1,1,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
zozo.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
